time,IMSI,bw requested,real bandwith received,slice
2025-07-19 10:52:05.119268+00:00,999991000000086,4,10.72,UPF250
2025-07-19 10:52:32.182743+00:00,999991000000089,4,10.02,UPF500
2025-07-19 10:53:29.770320+00:00,999991000000083,4,.01,UPF500
2025-07-19 10:53:57.020534+00:00,999991000000083,4,14.35,UPF500
2025-07-19 10:54:03.459798+00:00,999991000000088,4,11.71,UPF250
2025-07-19 10:54:21.767115+00:00,999991000000088,4,.69,UPF250
