time,IMSI,bw requested,real bandwith received,slice
2025-07-19 11:30:29.241802+00:00,999991000000086,7,14.22,UPF250
2025-07-19 11:32:39.232747+00:00,999991000000083,7,10.37,UPF500
2025-07-19 11:32:52.412647+00:00,999991000000087,7,8.56,UPF500
2025-07-19 11:33:07.075643+00:00,999991000000088,7,8.56,UPF250
2025-07-19 11:33:18.193629+00:00,999991000000090,7,8.95,UPF250
