time,IMSI,bw requested,real bandwith received,slice
2025-07-19 11:22:55.013125+00:00,999991000000082,7,23.12,UPF500
2025-07-19 11:23:52.665431+00:00,999991000000086,7,10.38,UPF250
2025-07-19 11:25:51.789758+00:00,999991000000083,7,10.16,UPF500
2025-07-19 11:25:53.771772+00:00,999991000000087,7,10.81,UPF500
2025-07-19 11:26:08.951205+00:00,999991000000088,7,10.22,UPF250
