Episode,Loss,Average Q
8,2.1282553672790527,-1.4153268337249756
9,1.9954662322998047,-1.400713324546814
9,2.1869094371795654,-1.4452393054962158
9,2.190199851989746,-1.4281656742095947
9,1.5774379968643188,-1.2197051048278809
9,2.023559093475342,-1.386899471282959
9,1.9643481969833374,-1.4217649698257446
9,1.4527575969696045,-1.13311767578125
9,1.6197173595428467,-1.2244913578033447
9,1.9138845205307007,-1.2918498516082764
9,1.9636000394821167,-1.3956745862960815
9,1.7227197885513306,-1.437212586402893
9,2.039720058441162,-1.4990098476409912
9,1.77278733253479,-1.3209497928619385
10,1.8218564987182617,-1.441483974456787
10,1.5166356563568115,-1.2262396812438965
10,1.4001251459121704,-1.133117437362671
10,1.45841646194458,-1.3672516345977783
10,1.8299225568771362,-1.4170747995376587
10,1.6377521753311157,-1.3021961450576782
10,1.4792673587799072,-1.2350189685821533
10,1.2110884189605713,-1.110713005065918
10,1.6366804838180542,-1.187629222869873
10,1.8668558597564697,-1.2489980459213257
10,1.558927297592163,-1.2282613515853882
10,1.658874273300171,-1.3171985149383545
10,1.8274343013763428,-1.3358981609344482
11,1.368742823600769,-1.197326898574829
11,1.78892183303833,-1.316317081451416
11,1.4598280191421509,-1.1686654090881348
11,1.5659393072128296,-1.1343239545822144
11,1.8611867427825928,-1.3456827402114868
11,1.5472803115844727,-1.198181390762329
11,1.7970948219299316,-1.3852965831756592
11,1.251563549041748,-1.06256902217865
11,1.556797981262207,-1.159487247467041
11,1.445190191268921,-1.112957239151001
11,1.3209927082061768,-1.1040679216384888
11,1.424379587173462,-1.1316845417022705
11,1.4238697290420532,-1.169632911682129
12,1.4134689569473267,-1.1009000539779663
12,1.749311089515686,-1.144357442855835
12,1.4675856828689575,-1.1617450714111328
12,1.15286386013031,-0.8790563344955444
12,1.3089098930358887,-1.0302091836929321
12,1.5248781442642212,-1.087469220161438
12,1.4650622606277466,-1.070435881614685
12,1.4148167371749878,-1.0754786729812622
12,1.906166911125183,-1.1804462671279907
12,1.2082431316375732,-0.9127144813537598
12,1.6171581745147705,-1.05582594871521
12,1.5383650064468384,-1.1554306745529175
12,1.310867190361023,-0.9660531282424927
13,1.448528528213501,-1.0086736679077148
13,1.2847859859466553,-0.894659161567688
13,1.246392846107483,-1.030968189239502
13,1.4943128824234009,-0.9212937355041504
13,1.4388747215270996,-1.0929837226867676
13,1.2127501964569092,-1.067211389541626
13,1.3034329414367676,-1.0192646980285645
13,1.3055734634399414,-0.8438063859939575
13,1.5570248365402222,-1.065911889076233
13,1.172739863395691,-1.0779733657836914
13,1.5403661727905273,-0.9418699145317078
13,1.4573248624801636,-0.8462534546852112
13,1.4638779163360596,-1.105294942855835
14,1.5343644618988037,-1.0619876384735107
14,1.2773388624191284,-0.9411676526069641
14,1.346784234046936,-0.985616147518158
14,1.7571438550949097,-0.7733180522918701
14,1.5975136756896973,-1.0167795419692993
14,1.3096426725387573,-0.8587394952774048
14,1.433929681777954,-1.0486963987350464
14,1.559596061706543,-0.9034077525138855
14,1.625927448272705,-0.9235929846763611
14,1.2770558595657349,-0.9804223775863647
14,1.454696536064148,-0.9467607140541077
14,1.6163406372070312,-1.0953071117401123
14,1.461869478225708,-1.07427978515625
15,1.0690749883651733,-0.9132691621780396
15,1.3071142435073853,-1.0896568298339844
15,1.372492790222168,-1.194991111755371
15,1.198196530342102,-0.7569501996040344
15,0.8912245035171509,-0.8106429576873779
15,1.1829452514648438,-0.9263266324996948
15,1.2137227058410645,-0.8344625234603882
15,1.359253168106079,-0.9690365791320801
15,1.010077714920044,-0.8545790910720825
15,1.414252758026123,-1.0950654745101929
15,1.0811023712158203,-0.9764105677604675
15,1.2192535400390625,-0.8257372379302979
15,1.4139875173568726,-1.0033023357391357
16,1.2114670276641846,-0.9446041584014893
16,1.5558809041976929,-1.0343999862670898
16,1.144892930984497,-0.7924849987030029
16,1.5006186962127686,-0.9938901662826538
16,0.9723916053771973,-0.7739459872245789
16,1.0227088928222656,-0.8607483506202698
16,1.231406569480896,-0.8139183521270752
16,1.187669038772583,-0.9736413955688477
16,1.0409691333770752,-0.7844768762588501
16,1.1607941389083862,-0.8095947504043579
16,1.1340081691741943,-0.9373236894607544
16,1.0226341485977173,-0.9353153705596924
16,1.122072696685791,-0.9597761034965515
17,0.8563893437385559,-0.6743916273117065
17,0.9003195762634277,-0.8414375185966492
17,1.0186065435409546,-0.7064674496650696
17,0.8882964253425598,-0.8535069823265076
17,0.864519476890564,-0.7449015974998474
17,0.995742917060852,-0.7971993088722229
17,0.9488646388053894,-0.8990781307220459
17,1.027925968170166,-0.6573972702026367
17,1.0434989929199219,-0.7036975622177124
17,1.2129476070404053,-0.8830440044403076
17,1.0147933959960938,-0.8269563913345337
17,0.6961250901222229,-0.7080810070037842
17,1.122259259223938,-0.8932887315750122
18,0.8614749908447266,-0.8597356081008911
18,1.0448704957962036,-0.7704017162322998
18,1.1954591274261475,-0.8989077806472778
18,0.8452076315879822,-0.8837567567825317
18,0.9249734878540039,-0.8075701594352722
18,0.856090247631073,-0.695700466632843
18,0.8595119714736938,-0.8067140579223633
18,0.8128893375396729,-0.7904864549636841
18,0.7687035799026489,-0.7808200716972351
18,0.8005495667457581,-0.7770661115646362
18,0.8313689231872559,-0.8663352131843567
18,1.0265634059906006,-0.9211665987968445
18,0.6949028372764587,-0.7234511971473694
19,0.6296177506446838,-0.7480469942092896
19,0.8903911113739014,-0.7343138456344604
19,0.977174699306488,-0.8940629959106445
19,0.7889731526374817,-0.855579674243927
19,0.8793541193008423,-0.7984960079193115
19,0.9447675943374634,-0.7204629182815552
19,0.6878594160079956,-0.6683639287948608
19,0.7595518827438354,-0.6377826929092407
19,0.7963950634002686,-0.6713305711746216
19,0.8773678541183472,-0.7692596316337585
19,0.7688748240470886,-0.6981066465377808
19,0.7625926733016968,-0.6329525113105774
19,0.7058106660842896,-0.7569651007652283
20,0.7539268136024475,-0.7100881338119507
20,0.6298580765724182,-0.7734584212303162
20,0.6650761365890503,-0.6624429225921631
20,0.7736907005310059,-0.7189318537712097
20,0.8427913784980774,-0.7689298391342163
20,0.7920833826065063,-0.768857479095459
20,0.6404348015785217,-0.5965818166732788
20,0.7440364956855774,-0.6794435381889343
20,0.5485433340072632,-0.5960196852684021
20,0.6986353397369385,-0.620513916015625
20,0.6116304397583008,-0.5481240153312683
20,0.7465662360191345,-0.644294798374176
20,0.6669126152992249,-0.6116385459899902
21,0.7375817894935608,-0.5545653700828552
21,0.8690057396888733,-0.8689088225364685
21,0.6348193883895874,-0.637760579586029
21,0.7413982152938843,-0.6376798152923584
21,0.595366895198822,-0.5674493312835693
21,0.7022349834442139,-0.7102684378623962
21,0.6062707901000977,-0.5756179094314575
21,0.6503235101699829,-0.7352350950241089
21,0.6151361465454102,-0.506751298904419
21,0.5621833801269531,-0.6872108578681946
21,0.5227513909339905,-0.6932864189147949
21,0.668428897857666,-0.5894330739974976
21,0.5568499565124512,-0.6255794763565063
22,0.5481275916099548,-0.5774157643318176
22,0.5580385327339172,-0.5206969976425171
22,0.4824707508087158,-0.4796847105026245
22,0.5357425808906555,-0.6030756235122681
22,0.6637769341468811,-0.6221741437911987
22,0.627112865447998,-0.6182581782341003
22,0.47692179679870605,-0.7007620334625244
22,0.6084906458854675,-0.5477849245071411
22,0.5938836932182312,-0.4163985252380371
22,0.4141923487186432,-0.5782111287117004
22,0.42653244733810425,-0.6125257611274719
22,0.5750523805618286,-0.6988654732704163
22,0.46503058075904846,-0.48404765129089355
