Episode,Loss,Average Q
4,221.439697265625,-0.040001094341278076
4,221.35255432128906,-0.034791234880685806
5,219.80284118652344,-0.005325444042682648
5,223.20675659179688,-0.08787522464990616
5,221.03025817871094,0.01785687357187271
5,220.18505859375,-0.04122365266084671
5,219.86273193359375,0.004929710179567337
5,222.84658813476562,-0.09703760594129562
5,226.31260681152344,-0.15343372523784637
5,58.361663818359375,-0.04147963225841522
5,226.02349853515625,-0.10940666496753693
5,221.8492889404297,0.023663725703954697
5,205.3495330810547,-0.0034521743655204773
5,223.58518981933594,0.03672819584608078
5,221.24734497070312,0.05072687566280365
6,46.05638122558594,-0.018964916467666626
6,249.83700561523438,-0.032107576727867126
6,247.56568908691406,0.0426025316119194
6,250.51583862304688,0.011332690715789795
6,248.4474639892578,0.04084523767232895
6,247.0327606201172,0.08730903267860413
6,89.06177520751953,-0.02169135771691799
6,260.5361328125,0.12500694394111633
6,236.52471923828125,0.004963301122188568
6,262.25421142578125,0.08836771547794342
6,255.16262817382812,0.08815781772136688
6,88.2418441772461,0.13008317351341248
6,238.91078186035156,0.08032535016536713
7,286.18548583984375,0.11268944293260574
7,214.9967803955078,0.054586417973041534
7,286.7363586425781,0.05074615031480789
7,340.9963073730469,0.2401633858680725
7,347.1525573730469,0.19730356335639954
7,249.83584594726562,0.25629669427871704
7,170.20291137695312,0.07920891046524048
7,149.1555633544922,0.2820018529891968
7,309.93292236328125,0.33649593591690063
7,337.46929931640625,0.3019835352897644
7,276.6740417480469,0.00865936279296875
7,326.8685607910156,0.42791545391082764
7,102.6926498413086,-0.07068222761154175
8,252.80503845214844,0.2849738299846649
8,321.6007080078125,0.1842414140701294
8,345.7046203613281,0.4111478328704834
8,180.97207641601562,0.2722064256668091
8,214.73382568359375,0.3573716878890991
8,341.2109375,0.44324159622192383
8,460.5542297363281,0.4305785000324249
8,300.5445556640625,0.4624893367290497
8,343.8301086425781,-0.10855847597122192
8,229.98583984375,0.05093307048082352
8,482.299560546875,0.22535118460655212
8,318.3424377441406,0.17720666527748108
8,253.8938751220703,0.22524213790893555
9,113.9841537475586,0.4104561507701874
9,372.8758239746094,0.1087278500199318
9,288.0055236816406,0.03617042303085327
9,288.1277770996094,0.3342837989330292
9,255.65399169921875,0.5879464149475098
9,334.1488037109375,0.28813886642456055
9,469.7270202636719,0.45626357197761536
9,433.1728820800781,0.08333167433738708
9,280.03643798828125,-0.003507763147354126
9,479.2115173339844,0.3289743661880493
9,315.3775329589844,0.11935699731111526
9,129.5526580810547,0.31599050760269165
9,269.2240295410156,0.2751940190792084
10,347.7291564941406,0.5606130361557007
10,278.73663330078125,0.4372466206550598
10,375.71173095703125,0.48004117608070374
10,523.1349487304688,0.2548542618751526
10,652.0103149414062,0.6374816298484802
10,424.615966796875,0.3512318730354309
10,303.7016906738281,0.6281391382217407
10,356.32989501953125,0.07994350790977478
10,346.2896728515625,0.2934735119342804
10,93.85588073730469,-0.02344776690006256
10,615.6643676757812,0.39879271388053894
10,567.4017333984375,0.4267718493938446
10,304.8676452636719,0.10132911801338196
11,493.66015625,0.8221346139907837
11,297.4691467285156,0.3721049427986145
11,124.06218719482422,0.7532274127006531
11,449.3073425292969,0.2619849145412445
11,573.8408813476562,0.4580143392086029
11,514.5914306640625,0.28872251510620117
11,359.9221496582031,-0.14113208651542664
11,663.5289306640625,0.4810676872730255
11,335.53204345703125,0.3268834948539734
11,273.83502197265625,0.5770665407180786
11,404.44525146484375,0.3574073612689972
11,183.93521118164062,0.2390698939561844
11,144.7871551513672,0.40300658345222473
12,298.7945556640625,0.5669065117835999
12,397.468505859375,0.052286140620708466
12,276.09423828125,0.6910653114318848
12,73.33186340332031,0.7397506833076477
12,333.3653259277344,0.5414919853210449
12,446.8008728027344,0.3623741865158081
12,560.6954956054688,0.8216850161552429
12,273.963623046875,0.2244434952735901
12,52.832759857177734,0.6713996529579163
12,124.6115493774414,0.2411109209060669
12,113.34073638916016,0.5476211309432983
12,278.7845153808594,0.534313976764679
12,64.4397964477539,0.5400501489639282
13,447.6379089355469,0.17992645502090454
13,240.0637969970703,0.64125657081604
13,126.70775604248047,0.4402602016925812
13,72.94699096679688,0.7316126227378845
13,75.36316680908203,0.43708354234695435
13,144.27352905273438,0.8847542405128479
13,124.468994140625,0.6132206916809082
13,325.9460754394531,0.3514680564403534
13,319.3285827636719,0.9385446310043335
13,444.12139892578125,0.4388216733932495
13,262.6944274902344,0.892764687538147
13,204.5581512451172,0.5347424745559692
13,304.4288024902344,0.38052651286125183
14,236.60643005371094,0.7603321671485901
